video_id,channelId,title,video_id,liveBroadcastContent,definition,dimension,duration,relevantTopicIds
oWithLP0VlQ,UCSszI_zUkVVA24WVuTYpHTQ,,,none,hd,2d,PT4M31S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
6ZfuNTqbHE8,UCvC4D8onUfXzvjTOM-dBfEA,,,none,hd,2d,PT2M25S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
nx1R-eHSkfM,UCFlFU7Px-ez8S69KvOwzUvg,,,none,hd,2d,PT1M3S,"['/m/02jjt', '/m/02jjt']"
evhLzq7Gsak,UChDKyKQ59fYz3JO2fl0Z6sg,,,none,hd,2d,PT3M31S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
My4RA5I0FKs,UCY1kMZp36IQSyNx_9h4mpCg,,,none,hd,2d,PT10M3S,"['/m/019_rr', '/m/019_rr']"
WeyLEe1T0yo,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT4M,
KXHrCBkIxQQ,UCz97F7dMxBNOfGYu3rx8aCw,,,none,hd,2d,PT2M12S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
7AXo-bYGXI4,UC3Pa0DVzVkqEN_CwsNMapqg,,,none,hd,2d,PT3M36S,"['/m/04rlf', '/m/064t9', '/m/0gywn', '/m/04rlf', '/m/064t9']"
REt-3P5h4Lo,UC6j-xSPNA3BC5vQb-zcmfEA,,,none,hd,2d,PT3M57S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
v1OhsiZjpww,UCPgLNge0xqQHWM5B5EFH9Cg,,,none,hd,2d,PT1M29S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
0EQuVfP-vXs,,,,,,,,
XJBvP-NZJ9U,,,,,,,,
0nybdPCuvRI,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT59S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
BIPpvsf98wI,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT6M8S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
ZfHiw_LFNGw,UC2rJLq19N0dGrxfib80M_fg,,,none,hd,2d,PT2M19S,['/m/032tl']
ggpoZyF2lU0,UCRXiA3h1no_PFkb1JCP0yMA,,,none,hd,2d,PT1M17S,"['/m/02jjt', '/m/02jjt']"
qEklBC2BQig,UClZmCCcrhNaXhWYvZNIolWg,,,none,hd,2d,PT31M45S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/02vxn']"
F0rXPrnC_Ps,UCp0hYYBW6IMayGgR-WeoCvQ,,,none,hd,2d,PT6M16S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
xegUPsJaUKc,UCIiBf-JbtCazHSFqXV4JgoA,,,none,hd,2d,PT5M4S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
LYX7CnSiBSM,UCJFp8uSYCjXOMnkUyb3CQ3Q,,,none,hd,2d,PT3M25S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
y7QjFRtt-sg,UCU0X0jiii24OXllSgXbPVBw,,,none,hd,2d,PT5M6S,"['/m/02jjt', '/m/02jjt']"
1vc1cKeor5A,UCngMw0G2y2YFLPVbyEsfVog,,,none,hd,2d,PT8M44S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
JDK3l9TmwAo,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT2M48S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
W8_T7MMywcs,UCQMbqH7xJu5aTAPQ9y_U7WQ,,,none,hd,2d,PT24M5S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
CXK3OiDgymo,UCH5Qu8Sd-m-7Zk4xc_J5VzA,,,none,hd,2d,PT7M1S,['/m/032tl']
IbVR4kzVQrk,UCy6D16zE_mMEm1HVD20WFxA,,,none,hd,2d,PT1M40S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
EP5ExDvQ3p4,UCWvMmm_sSdgALpo1Ci4WvtQ,,,none,hd,2d,PT48M52S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
L34y5NGMQBY,UCdtXPiqI2cLorKaPrfpKc4g,,,none,hd,2d,PT7M58S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
fy5hua8oEVQ,,,,,,,,
XvHgyZYz2LY,UCsZsDjpf2Ppv_cT2K6_q2cw,,,none,hd,2d,PT4M24S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
_KEN-cxmGw8,UC9jj-YYSGUXvY2J2nYw9dNQ,,,none,hd,2d,PT1M31S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
piyds9slayg,UCiBfnRM0aJJu4mEaavHyD9w,,,none,hd,2d,PT6M31S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
o9zRQijCN5w,UCe4LM_eKc9ywRmVuBm5pjQg,,,none,hd,2d,PT3M34S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
Em8C6AvD4sk,UCsD-Qms-AkXDrsU962OicLw,,,none,hd,2d,PT7M14S,"['/m/098wr', '/m/098wr']"
TNRrY8m71u4,UCyT6APaPTsFEwtEHu-oMqFA,,,none,hd,2d,PT13M9S,"['/m/02wbm', '/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg', '/m/02wbm']"
9QkNE2m4ZDM,UCmo7ERkW5nxeLGnlZG5gx5g,,,none,hd,2d,PT4M47S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
FA_gIAGNDQ8,UCcyq283he07B7_KUX07mmtA,,,none,hd,2d,PT2M11S,
d7E3F0Vt2rE,UCWOA1ZGywLbqmigxE4Qlvuw,,,none,hd,2d,PT1M24S,"['/m/019_rr', '/m/019_rr']"
PcYo_bdCvTk,UCCvgLV2Ixb8KCemj-UtXZ-g,,,none,hd,2d,PT5M6S,"['/m/098wr', '/m/098wr']"
lD0etN63KCg,UCvZpgCFsOzE_qZPihLjZbug,,,none,hd,2d,PT4M16S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
KWn4JmiM2pM,UChOZkKQ_MMttnzGzXwmSLXw,,,none,hd,2d,PT1M21S,['/m/04rlf']
J0VUaYYK-zk,UCl26n_-_WEBHgY7wh2_duUQ,,,none,hd,2d,PT1M38S,"['/m/04rlf', '/m/0g293', '/m/0glt670', '/m/04rlf', '/m/0g293', '/m/0glt670']"
aLSG3178eD4,UCdvJOtQkB2DL2kEpD1FozQg,,,none,hd,2d,PT45S,"['/m/098wr', '/m/098wr']"
hQlXLdZtX6s,UCZpNX5RWFt1lx_pYMVq8-9g,,,none,hd,2d,PT3M26S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
Upems4CB_ps,UC9gCY-9tBmZLXrjj6b87EWg,,,none,hd,2d,PT31S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
0devsSCkYRY,UCeY0bbntWzzVIaj2z3QigXg,,,none,hd,2d,PT2M44S,
6OSySP61QuA,UCXoJ8kY9zpLBEz-8saaT3ew,,,none,hd,2d,PT3M22S,"['/m/01h6rj', '/m/098wr', '/m/098wr']"
PtR_Wzf94C4,,,,,,,,
Stbz2qg3ACc,UC0_HMeGVt7zliCEmjWw7ItQ,,,none,hd,2d,PT31S,"['/m/04rlf', '/m/04rlf']"
XbuQAbG2AZ0,UCqnbDFdCpuN8CMEg0VuEBqA,,,none,hd,2d,PT35M10S,
8z_cg5CypRc,UCJ0uqCI0Vqr2Rrt1HseGirg,,,none,hd,2d,PT10M4S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
TsT5GLWgSkU,UCPcFg7aBbaVzXoIKSNqwaww,,,none,hd,2d,PT1M3S,"['/m/02jjt', '/m/02vxn', '/m/02jjt', '/m/02vxn']"
LU6xDgpnIyM,UCV9_KinVpV-snHe3C3n1hvA,,,none,hd,2d,PT18M25S,
k_aT3jAK_QU,UCMtFAi84ehTSYSE9XoHefig,,,none,hd,2d,PT7M6S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
aT1gOazMMm8,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT4M52S,"['/m/0f2f9', '/m/02vxn', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc', '/m/02vxn']"
tuONqBMf3XA,UCPD_bxCRGpmmeQcbe2kpPaA,,,none,hd,2d,PT24M43S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
SFr0fCgrTNQ,UC9VX0KXNH20x9MCH3xGjisg,,,none,hd,2d,PT20M29S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
-9OfAHgdV8Y,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT11M13S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
fLwKs5yslSU,UCfm4y4rHF5HGrSr-qbvOwOg,,,none,hd,2d,PT2M27S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
pCfmsVFCPmY,UCZC45sBWNdkqSQ9Bwtt5lfA,,,none,hd,2d,PT3M38S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
rdJdJpwmcKU,UC7v3-2K1N84V67IF-WTRG-Q,,,none,hd,2d,PT4M,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
sk-DFZh1G1w,UCaOTXKuQ-t-eTikY96B9n-Q,,,none,hd,2d,PT11M40S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
nMbUA7dghlk,UCtinbF-Q-fVthA0qrFQTgXQ,,,none,hd,2d,PT6M14S,"['/m/019_rr', '/m/019_rr']"
we2XODhx-CM,UCp0hYYBW6IMayGgR-WeoCvQ,,,none,hd,2d,PT6M25S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
Iay3Wu6wybA,UC05i95k-w8CvrtZ-yGTob7A,,,none,hd,2d,PT4M13S,"['/m/04rlf', '/m/04rlf']"
h5XzGyjEkkc,UCINb0wqPz-A0dV9nARjJlOQ,,,none,hd,2d,PT1M42S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
Fh3zmz7Ravw,,,,,,,,
sTvY9Llqtms,UCp68_FLety0O-n9QU6phsgw,,,none,hd,2d,PT5M7S,"['/m/019_rr', '/m/019_rr']"
izwomieBwG0,UCZYTClx2T1of7BRZ86-8fow,,,none,hd,2d,PT10M20S,
ZBXZojt6dpM,UC7IcJI8PUf5Z3zKxnZvTBog,,,none,hd,2d,PT3M44S,
Lwfhn_MiTTg,UCS4mCuv_CP6xgMgGjLKLvoA,,,none,hd,2d,PT9M25S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
pWZnhJay0Y8,UCAXR2zenCwvRIyQd9ydtfaA,,,none,hd,2d,PT7M32S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
0vhxoVwqZkk,UCoziFm3M4sHDq1kkx0UwtRw,,,none,hd,2d,PT9M13S,"['/m/019_rr', '/m/019_rr']"
kehML-RAkd4,UCGCVyTWogzQ4D170BLy2Arw,,,none,hd,2d,PT11M3S,"['/m/019_rr', '/m/019_rr']"
0xCggNCs2kU,UCEGQWfJHdsIZ38mtCmFlwgg,,,none,hd,2d,PT4M4S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
BLts9UN_K3g,UCFctpiB_Hnlk3ejWfHqSm6Q,,,none,hd,2d,PT3M51S,"['/m/019_rr', '/m/019_rr']"
CV0J3Bq3BIc,UCWOA1ZGywLbqmigxE4Qlvuw,,,none,hd,2d,PT1M7S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
2BIx2x-Q2fE,UCoxcjq-8xIDTYp3uz647V5A,,,none,hd,2d,PT9M20S,"['/m/019_rr', '/m/019_rr']"
aTvw9_dxBlk,UCSFLs1nwzqSC3Tq6cXhJkLg,,,none,hd,2d,PT5M57S,['/m/06ntj']
0MyCrMrkMFo,UChmPDnOUiWx4FrfiljzR_WA,,,none,hd,2d,PT15M19S,"['/m/021bp2', '/m/0bzvm2', '/m/0bzvm2', '/m/021bp2']"
UAdJvXMIlXc,UCK8sQmJBp8GCxrOtXWBpyEA,,,none,hd,2d,PT1M15S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
Q9B45wXYpzc,UCP6HGa63sBC7-KHtkme-p-g,,,none,hd,2d,PT1M8S,['/m/04rlf']
4qakFfGRV4E,UCAftK82I1ko_AZn6t39DtCg,,,none,hd,2d,PT5M57S,"['/m/098wr', '/m/098wr']"
4SvJgnhnUag,UCHJuQZuzapBh-CuhRYxIZrg,,,none,hd,2d,PT47S,"['/m/019_rr', '/m/019_rr']"
TPcV_3D3V2A,UCU4SM3j_9TNWaSu8KdGV50g,,,none,hd,2d,PT2M40S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
Zx7p_tmWlq0,UCeY0bbntWzzVIaj2z3QigXg,,,none,hd,2d,PT19M29S,['/m/05qt0']
2nJ3U5dzvPs,UCVjlUt20xw8UBW7szfJ2IbQ,,,none,hd,2d,PT4M12S,"['/m/02mscn', '/m/04rlf', '/m/02mscn', '/m/04rlf']"
ri1m5j_yq8A,UCCvgLV2Ixb8KCemj-UtXZ-g,,,none,hd,2d,PT53S,"['/m/098wr', '/m/098wr']"
sQi0Yu1ApyE,UCj7V_ikJOXO9RC8at6kYfHQ,,,none,hd,2d,PT2M40S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
6d6SmcYcP_U,UCQjh-JVPNWfY-KsZS3RgRHw,,,none,hd,2d,PT3M12S,"['/m/05qjc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/05qjc', '/m/0f2f9']"
Ah7ldw_WmtE,UCWXCrItCF6ZgXrdozUS-Idw,,,none,hd,2d,PT33S,"['/m/02jjt', '/m/02vxn', '/m/02jjt', '/m/02vxn']"
dQLlS4l1UJk,UC0YlhwQabxkHb2nfRTzsTTA,,,none,hd,2d,PT3M23S,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt']"
lRdsL1z7Ml4,UCkk2vs5EXLFUMuVyhy7oOMQ,,,none,hd,2d,PT2M4S,"['/m/02jjt', '/m/02jjt']"
B450jhJ5vHg,UCYFQ33UIPERYx8-ZHucZbDA,,,none,hd,2d,PT1M24S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
rRhzbPW3gzw,UCRUErR61S_Fl8AFMdRtJ6kw,,,none,sd,2d,PT25S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
Wfoy_OvNDvw,UCLA_DiR1FfKNvjuUpBHmylQ,,,none,hd,2d,PT1M31S,"['/m/098wr', '/m/098wr']"
dcZY7uG-mn4,UChDhriK1Ar625KyY7JdnT7A,,,none,hd,2d,PT1M17S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
lDyHwwSMRmM,UCor9rW6PgxSQ9vUPWQdnaYQ,,,none,hd,2d,PT33S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
WG8JK-cPu-g,UCb0xfM3HGOsqPYNAocXXNAQ,,,none,hd,2d,PT1M48S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
SM1w9PEQOE8,UCnyB9MYKRkSFK3IIB32CoVw,,,none,hd,2d,PT6M48S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
SA7AIQw-7Ms,UCjjC1Jk_1o1VWpLalgo21XQ,,,none,hd,2d,PT4M47S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
zJUtRGrvkqM,,,,,,,,
4WnizmrnJlk,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT11M56S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
gob0unzEdRw,UCMtFAi84ehTSYSE9XoHefig,,,none,hd,2d,PT6M13S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
8kFnLQySIzU,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT5M53S,"['/m/09kqc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
EKkzbbLYPuI,UCyC_4jvPzLiSkJkLIkA7B8g,,,none,hd,2d,PT3M7S,"['/m/02mscn', '/m/04rlf', '/m/02mscn', '/m/04rlf']"
bMrRN99DYKU,UCsVcseUYbYjldc-XgcsiEbg,,,none,hd,2d,PT2M22S,"['/m/04rlf', '/m/04rlf']"
817P8W8-mGE,UC0C-w0YjGpqDXGB8IHb662A,,,none,hd,2d,PT4M20S,"['/m/04rlf', '/m/04rlf']"
0qpE8IHz3go,UC0v-tlzsn0QZwJnkiaUSJVQ,,,none,hd,2d,PT13M19S,"['/m/02jjt', '/m/02jjt']"
2HboMs0vbsE,UCbD8EppRX3ZwJSou-TVo90A,,,none,hd,2d,PT6M7S,"['/m/04rlf', '/m/0glt670', '/m/028sqc', '/m/04rlf', '/m/0glt670', '/m/028sqc']"
Em9EI37Yy9g,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT9M33S,"['/m/06ntj', '/m/0jm_', '/m/06ntj', '/m/0jm_']"
e5N_Tq1EtRQ,UCWOA1ZGywLbqmigxE4Qlvuw,,,none,hd,2d,PT53S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/02vxn']"
tfaGleA4qYo,UC9k-yiEpRHMNVOnOi_aQK8w,,,none,hd,2d,PT2M18S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt']"
OZqsFkJpvj0,UCp0hYYBW6IMayGgR-WeoCvQ,,,none,hd,2d,PT5M35S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
0KFC9dZ7bxU,UCqeu4irsmkYm5ZeVOg9_ieQ,,,none,hd,2d,PT3M36S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
jLM2ibaRbrk,UCJ0uqCI0Vqr2Rrt1HseGirg,,,none,hd,2d,PT4M58S,"['/m/05qjc', '/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/05qjc', '/m/0f2f9', '/m/09kqc']"
wSwewlSkIXU,UC_fN8QapvzsTxrddAN3w9tw,,,none,hd,2d,PT4M36S,"['/m/04rlf', '/m/06by7', '/m/04rlf', '/m/06by7']"
44W9qstI8H8,UC2qs_xx6Uhm4WMFLkOPYVpw,,,none,hd,2d,PT4M13S,"['/m/04rlf', '/m/04rlf']"
sYorT6jRNDc,UChDKyKQ59fYz3JO2fl0Z6sg,,,none,hd,2d,PT4M33S,['/m/0f2f9']
fEskVQgtwaI,UClt5Bst8Ji05dZvTUdnO85g,,,none,hd,2d,PT2M30S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
tNla9nyRMmQ,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT5M42S,"['/m/098wr', '/m/098wr']"
o7iL2KzDh38,UC5H_KXkPbEsGs0tFt8R35mA,,,none,hd,2d,PT3M4S,"['/m/04rlf', '/m/04rlf']"
aA6Z0x4rX30,UCsP7Bpw36J666Fct5M8u-ZA,,,none,hd,2d,PT7M27S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
OrwBc6PwAcY,UCajXeitgFL-rb5-gXI-aG8Q,,,none,hd,2d,PT2M29S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
osc1DbNpNXE,UC_uPAFZghRvM1W89Rt-opZw,,,none,hd,2d,PT3M38S,"['/m/04rlf', '/m/06by7', '/m/04rlf', '/m/06by7']"
HaRpFCEWLE0,UCw1jzpWLPERKng35P3vN78A,,,none,hd,2d,PT4M33S,"['/m/01lyv', '/m/04rlf', '/m/04rlf', '/m/01lyv']"
9fe3ECuYWlI,UCpko_-a4wgz2u_DgDgd9fqA,,,none,hd,2d,PT4M28S,"['/m/098wr', '/m/098wr']"
K7NE3nfdkgg,,,,,,,,
eep4_0JaaG8,UCOgGAfSUy5LvEyVS_LF5kdw,,,none,hd,2d,PT8M37S,"['/m/01k8wb', '/m/01k8wb']"
7NcVNt7zQJM,UCteMJzhMoMh1-WN6d2u6NEg,,,none,hd,2d,PT3M40S,"['/m/01lyv', '/m/04rlf', '/m/04rlf', '/m/01lyv']"
vOKOamXsXYE,UCafVZzwtU8XUWbXGs4LYtdg,,,none,hd,2d,PT4M56S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
cIriwVhRPVA,UCTV0CAq7RoWSZSCXQ-4CCag,,,none,hd,2d,PT4M5S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
SYVSeH6sYYU,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT3M42S,"['/m/018w8', '/m/06ntj']"
UKKYt6fWob8,UCupvZG-5ko_eiXAupbDfxWw,,,none,hd,2d,PT11M11S,"['/m/098wr', '/m/098wr']"
EA5Tn5Gw_8s,UC1bszM52V3aZSqpXZFbP1zg,,,none,hd,2d,PT3M55S,"['/m/04rlf', '/m/05rwpb', '/m/06by7', '/m/04rlf', '/m/06by7', '/m/05rwpb']"
jSh3FFKFH_g,UCy_JTXp58oTDBQHAh9Vqbiw,,,none,hd,2d,PT3M24S,"['/m/064t9', '/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/064t9']"
VhexfxLPgTE,UCpcTrCXblq78GZrTUTLWeBw,,,none,hd,2d,PT2M12S,"['/m/02vx4', '/m/06ntj', '/m/06ntj', '/m/02vx4']"
J2kNt-PHayo,UC1-szPBG7Oh4icM1FcQakQg,,,none,hd,2d,PT12M19S,"['/m/019_rr', '/m/019_rr']"
f2xPEy4PrmA,UCdAeRRjq6vjnAkxatZVxxxg,,,none,hd,2d,PT1M19S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
51tc6o12uqA,UCqa2MPu8bLY1PwVFUpSyVhQ,,,none,hd,2d,PT8M,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
oeAEuiovVbg,UCgCudMsK-kxYxB2RgiS3bzQ,,,none,hd,2d,PT5M6S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
gvZW4Lh-8Mc,UCLquyEGkXKvp9xahcrnwm9w,,,none,hd,2d,PT1M22S,
mGAdg2lB6nQ,UCyFZMEnm1il5Wv3a6tPscbA,,,none,hd,2d,PT2M24S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
be3BHwNi58A,UC16niRr50-MSBwiO3YDb3RA,,,none,hd,2d,PT10M16S,"['/m/098wr', '/m/098wr']"
Fq0cNEAbsJE,,,,,,,,
qLoqdxFqT9A,,,,,,,,
eu6hJx1L9IU,UCZfMYYTpI3mk3eNt8blOpIw,,,none,hd,2d,PT4M21S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
oX4YCoO6tK4,UCD9PZYV5heAevh9vrsYmt1g,,,none,hd,2d,PT22M32S,"['/m/019_rr', '/m/02wbm', '/m/03glg', '/m/019_rr', '/m/03glg', '/m/02wbm']"
DQQN_79QrDY,UCxJsQFhb8PFjtuN5gdOV6-w,,,none,hd,2d,PT10M3S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
H9wMNxbQM-4,UCqFzWxSCi39LnW1JKFR3efg,,,none,hd,2d,PT6M21S,"['/m/0f2f9', '/m/05qjc', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/05qjc', '/m/09kqc']"
GhcqN2FDAnA,UCupvZG-5ko_eiXAupbDfxWw,,,none,hd,2d,PT1M19S,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']"
8cpqLRC7T80,UCDVPcEbVLQgLZX0Rt6jo34A,,,none,hd,2d,PT24M14S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
2iC9IGKIP50,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT3M52S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
hBvcngHRTFg,UCIsbLox_y9dCIMLd8tdC6qg,,,none,hd,2d,PT9M56S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
h8hMvvP_Bdo,UCpko_-a4wgz2u_DgDgd9fqA,,,none,hd,2d,PT4M37S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
QF031DwMffQ,UCSrwpEM8lBM4jR5YoKX3XOQ,,,none,hd,2d,PT2M4S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
SGKcrxK9hsg,,,,,,,,
Mqaobr6w6_I,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT11M5S,"['/m/02vxn', '/m/02jjt', '/m/02jjt']"
chFKDaZns6w,UCKHi7M_11VJmLZSq4WNHSkg,,,none,hd,2d,PT39M45S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
beUCw1VH11U,UCtTK007CgzZZXroYjY_UBRA,,,none,hd,2d,PT5M26S,"['/m/019_rr', '/m/019_rr']"
ElmsIGT85tI,UCmKdSrwf1e8coqAzUsrVHZw,,,none,hd,2d,PT3M34S,"['/m/02mscn', '/m/04rlf', '/m/02mscn', '/m/04rlf']"
B9127l-xpdE,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT14M15S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
hms9nX3RUdk,UCEJjmNf24-N1U9HXmr-2nYw,,,none,hd,2d,PT8M23S,"['/m/019_rr', '/m/032tl', '/m/019_rr', '/m/032tl']"
QUDYmBTrudU,UC6Je0KLSDuKLfKs1lEBzKrQ,,,none,hd,2d,PT1M13S,"['/m/04rlf', '/m/04rlf']"
uUEdjGTIB9Y,UCwf9TcLyS5KDoLRLjke41Hg,,,none,hd,2d,PT17M22S,"['/m/019_rr', '/m/019_rr']"
WXyLdg4mJxo,UCnPjVVu__eOVZnAnjBiGhKA,,,none,hd,2d,PT4M2S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
Bju5Enu--80,UCOw4v1j3QnzH7X4krQAS7fg,,,none,hd,2d,PT5M12S,"['/m/019_rr', '/m/019_rr']"
uLY6Nypmk1A,UCx5Tqy7lZgSj8NLocGgYZ6g,,,none,hd,2d,PT2M35S,"['/m/04rlf', '/m/06j6l', '/m/0gywn', '/m/04rlf', '/m/06j6l', '/m/0gywn']"
